molecule_chembl_id,canonical_smiles,value_IC50,value_pIC50,units
CHEMBL3915538,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C[C@@H]1CCCN1C(=O)/C=C/CN1CCOCC1,6238.0,5.204954629578875,nM
CHEMBL3921655,CC#CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,156.3,6.806041021980813,nM
CHEMBL3894938,C=CC(=O)NCCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,70.49,7.151872489432125,nM
CHEMBL4110614,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)/C=C/CN2CCOCC2)C1,383.7,6.416008200801684,nM
CHEMBL3894102,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@H]1CC[C@@H](NC(=O)/C=C/CN2CCOCC2)CC1,272.9,6.563996464330104,nM
CHEMBL4112924,CO[C@@H]1COC2C1OC[C@H]2Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.4,9.397940008672037,nM
CHEMBL3892310,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1C2COCC21,0.13,9.886056647693163,nM
CHEMBL4110258,CN(C)CC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@]12COC[C@H]1C2,0.54,9.267606240177031,nM
CHEMBL3901296,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@@]12COC[C@@H]1C2,0.51,9.292429823902063,nM
CHEMBL3895468,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC12COCC1C2,0.37,9.431798275933005,nM
CHEMBL3903641,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,200.0,6.698970004336019,nM
CHEMBL3978161,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,200.0,6.698970004336019,nM
CHEMBL3954684,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)cc3OC)ncc2C(F)(F)F)c1,20.0,7.698970004336019,nM
CHEMBL3986363,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Cl)c1,65.0,7.187086643357144,nM
CHEMBL3954273,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,65.0,7.187086643357144,nM
CHEMBL3894076,C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1,650.0,6.187086643357144,nM
CHEMBL3944027,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Cl)c1,20.0,7.698970004336019,nM
CHEMBL3973862,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,65.0,7.187086643357144,nM
CHEMBL3947802,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2C(F)(F)F)c1,200.0,6.698970004336019,nM
CHEMBL3985134,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2C(F)(F)F)c1,65.0,7.187086643357144,nM
CHEMBL3956465,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2C(F)(F)F)c1,20.0,7.698970004336019,nM
CHEMBL3975588,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2Cl)c1,650.0,6.187086643357144,nM
CHEMBL3904778,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Br)c1,65.0,7.187086643357144,nM
CHEMBL3913778,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Cl)c1,200.0,6.698970004336019,nM
CHEMBL3891187,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,200.0,6.698970004336019,nM
CHEMBL3919271,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2Cl)c1,650.0,6.187086643357144,nM
CHEMBL3903707,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Cl)c1,650.0,6.187086643357144,nM
CHEMBL3928176,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2F)c1,200.0,6.698970004336019,nM
CHEMBL3910422,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)cc3OC)ncc2Br)c1,65.0,7.187086643357144,nM
CHEMBL3938358,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)cc3OC)ncc2Cl)c1,200.0,6.698970004336019,nM
CHEMBL3954906,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Br)c1,200.0,6.698970004336019,nM
CHEMBL3930810,C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1,20.0,7.698970004336019,nM
CHEMBL4107818,Cc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C[C@H]1CCCN1C(=O)/C=C/CN(C)C,18.85,7.724688645458189,nM
CHEMBL3929922,CC#CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,435.3,6.361211332842602,nM
CHEMBL3980550,CN(C)C/C=C/C(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,22.53,7.647238808276169,nM
CHEMBL3968716,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@H]1CCCN(C(=O)/C=C/CN2CCOCC2)C1,383.7,6.416008200801684,nM
CHEMBL3647419,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@@H]1C[C@@H](O)CN1C,36.0,7.443697499232712,nM
CHEMBL3647420,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,45.0,7.346787486224656,nM
CHEMBL3647423,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,8.0,8.096910013008056,nM
CHEMBL3647422,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,2.0,8.698970004336019,nM
CHEMBL3960332,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(CC)CC)cc23)c1,1791.0,5.746904414150968,nM
CHEMBL3967836,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC4CN(C(=O)OC(C)(C)C)C4)cc3OC)ncc2C(F)(F)F)c1,5.0,8.301029995663981,nM
CHEMBL3962343,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(C)C)cc3OC)ncc2Cl)c1,5.0,8.301029995663981,nM
CHEMBL3982407,COc1cc(/C=C2\CCCCC2=O)cc(OC)c1,18670.0,4.728855682050922,nM
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,8650.0,5.062983892535186,nM
CHEMBL3970063,Nc1nc(Nc2cccc(Cl)c2)c2c(n1)-c1ccccc1C2,45100.0,4.345823458122039,nM
CHEMBL3902576,Nc1nc(Nc2cccc(Br)c2)c2c(n1)-c1ccccc1C2,98800.0,4.005243055412372,nM
CHEMBL3948546,CC(C)c1ccccc1Nc1nc(N)nc2c1Cc1ccccc1-2,23000.0,4.638272163982407,nM
CHEMBL3985894,Nc1nc(Nc2ccccc2)c2c(n1)-c1ccccc1C2,232700.0,3.6332036167132697,nM
CHEMBL253969,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,5853.4,5.232591796771347,nM
CHEMBL4077956,NP(=O)(Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,9.2,8.036212172654444,nM
CHEMBL4084847,NP(=O)(OCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,4.3,8.366531544420413,nM
CHEMBL4069003,NP(=O)(OCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,3.0,8.522878745280337,nM
CHEMBL4090083,NP(=O)(OCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,7.4,8.130768280269024,nM
CHEMBL4060320,NP(=O)(OCCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,2.3,8.638272163982407,nM
CHEMBL4091626,C#Cc1cccc(Nc2ncnc3ccc(OCCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,11.0,7.958607314841775,nM
CHEMBL4087646,NP(=O)(OCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,6.0,8.221848749616356,nM
CHEMBL4105530,NP(=O)(OCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,27.0,7.568636235841012,nM
CHEMBL4079768,C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,7.2,8.142667503568731,nM
CHEMBL4097795,NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,5.7,8.244125144327509,nM
CHEMBL4097216,NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,75.0,7.1249387366083,nM
CHEMBL4078431,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,0.3,9.522878745280337,nM
CHEMBL4080720,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,0.5,9.301029995663981,nM
CHEMBL4104950,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,22.0,7.657577319177793,nM
CHEMBL4070053,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,3.3,8.481486060122112,nM
CHEMBL4097245,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,8.7,8.060480747381382,nM
CHEMBL4061382,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,26.0,7.585026652029182,nM
CHEMBL4103370,Clc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,81.0,7.0915149811213505,nM
CHEMBL4079125,Clc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c(Cl)c1,3700.0,5.431798275933005,nM
CHEMBL4095623,c1ccc(Cc2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,25000.0,4.6020599913279625,nM
CHEMBL4068254,c1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,31800.0,4.497572880015567,nM
CHEMBL4087921,c1ccc(OCc2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,46300.0,4.334419008982047,nM
CHEMBL4094471,Clc1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,4500.0,5.346787486224656,nM
CHEMBL4074782,Cc1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,39700.0,4.401209493236885,nM
CHEMBL4065301,COc1cccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1OC,61000.0,4.214670164989233,nM
CHEMBL4102214,c1ccc(C(c2ccccc2)c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,45000.0,4.346787486224656,nM
CHEMBL4084249,COc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,98.0,7.008773924307505,nM
CHEMBL4068814,CC(=O)c1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,65400.00000000001,4.184422251675732,nM
CHEMBL4094647,Nc1ccc(O)c(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1,70000.0,4.154901959985743,nM
CHEMBL4066118,c1ccc2c(Cc3nnc(Cc4nc5ccccc5[nH]4)o3)cccc2c1,5700.0,5.2441251443275085,nM
CHEMBL4087489,C1=CC2=C(Cc3nnc(Cc4nc5ccccc5[nH]4)o3)CNC2C=C1,86200.0,4.064492734175287,nM
CHEMBL4074726,c1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)nc1,73500.0,4.133712660915805,nM
CHEMBL4095195,Cc1ccccc1Cc1nnc(Cc2nc3ccccc3[nH]2)o1,50000.0,4.301029995663981,nM
CHEMBL4084996,Clc1ccc(-c2nnc(Cc3nc4ccc(Cl)cc4[nH]3)o2)cc1,980.0,6.008773924307505,nM
CHEMBL4102942,Clc1ccc(-c2nnc(Cc3nc4ccc(Cl)cc4[nH]3)o2)c(Cl)c1,45100.0,4.345823458122039,nM
CHEMBL4083493,Clc1ccc2nc(Cc3nnc(-c4ccccc4Cl)o3)[nH]c2c1,33200.0,4.478861916295964,nM
CHEMBL4098409,COc1ccc2c(c1)CCN2c1nc(C)nc2c(Cc3ccccc3)c[nH]c12.Cl,167.1,6.777023550106609,nM
CHEMBL4069672,COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)c[nH]c12.Cl,33.6,7.4736607226101555,nM
CHEMBL4099682,COc1ccc(Nc2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1.Cl,2.6,8.585026652029182,nM
CHEMBL4060996,COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1.Cl,2.3,8.638272163982407,nM
CHEMBL4104515,COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)cn(C)c12.Cl,4.9,8.309803919971486,nM
CHEMBL4099329,COc1ccc(N(C)c2nc(N)nc3c(Cc4ccccc4)c[nH]c23)cc1,1.1,8.958607314841775,nM
CHEMBL4072383,COc1ccc2c(c1)CCCN2c1nc(N)nc2c(Cc3ccccc3)c[nH]c12,47.1,7.326979092871104,nM
CHEMBL4092990,C=CC(=O)Nc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,16.8,7.774690718274137,nM
CHEMBL4100647,CC1(C)OOC2(CCC(C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)CC2)OO1,11.42,7.942333896090171,nM
CHEMBL4094174,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(CCCCC1)OO2,83.82,7.076652343502174,nM
CHEMBL4067373,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,379.7,6.420559402860203,nM
CHEMBL4094823,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,32.35,7.490125714995281,nM
CHEMBL4082840,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,94.72,7.023558310621155,nM
CHEMBL4088200,O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,177.8,6.750068243365805,nM
CHEMBL4091166,O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,169.4,6.771086594005312,nM
CHEMBL4063301,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCCCC1,6.13,8.212539525481585,nM
CHEMBL3633143,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,0.8,9.096910013008056,nM
CHEMBL4082515,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4cnn(CCN(C)C)c4)nc32)c1,4.2,8.3767507096021,nM
CHEMBL4064475,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4cnn(C5CCN(C)CC5)c4)nc32)c1,1.8,8.744727494896694,nM
CHEMBL4086000,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)nc4)nc32)c1,1.4,8.853871964321762,nM
CHEMBL4063421,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4nc5c(s4)CN(C)CC5)nc32)c1,2.5,8.602059991327963,nM
CHEMBL4091276,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)C(C)C5)cc4OC)nc32)c1,1.2,8.920818753952375,nM
CHEMBL4072048,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CC(C)N(C)C(C)C5)cc4OC)nc32)c1,3.3,8.481486060122112,nM
CHEMBL4099008,C=CC(=O)N1CCC(Cn2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,63.8,7.195179321278838,nM
CHEMBL4093766,C=CC(=O)N1CC[C@H](n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,91.8,7.037157318798758,nM
CHEMBL4073062,C=CC(=O)N1CC[C@@H](n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,436.3,6.36021478701318,nM
CHEMBL4083486,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)ccc1C,2.3,8.638272163982407,nM
CHEMBL4078120,C=CC(=O)Nc1cc(C)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.8,8.744727494896694,nM
CHEMBL4102389,C=CC(=O)Nc1cc(CC)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,3.4,8.468521082957745,nM
CHEMBL4079861,C=CC(=O)Nc1cc(C(C)C)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,2.4,8.619788758288394,nM
CHEMBL4097883,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc(C(C)(C)C)c1,17.7,7.752026733638194,nM
CHEMBL4087740,C=CC(=O)Nc1cc(F)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,0.8,9.096910013008056,nM
CHEMBL4105621,C=CC(=O)Nc1cc(Cl)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,0.6,9.221848749616356,nM
CHEMBL4095439,C=CC(=O)Nc1cc(Br)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.8,8.744727494896694,nM
CHEMBL4068047,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc(C(F)(F)F)c1,2.0,8.698970004336019,nM
CHEMBL4103194,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)C(C)C5)cc4OC)nc32)cc(C(F)(F)F)c1,1.6,8.795880017344075,nM
CHEMBL4078914,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CC(C)N(C)C(C)C5)cc4OC)nc32)cc(C(F)(F)F)c1,3.3,8.481486060122112,nM
CHEMBL4105434,CCCCOC(=O)c1c(-c2ccccc2)nn2ccccc12,23700.0,4.6252516539898965,nM
CHEMBL4066845,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)o1,23.99,7.619969752032169,nM
CHEMBL4088135,C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)c1,34.16,7.466482137983032,nM
CHEMBL3542268,OCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.06,8.2958494831602,nM
CHEMBL4089347,C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,15.69,7.804377056413063,nM
CHEMBL4060383,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccc4ccccc4c3)c12,20000.0,4.698970004336019,nM
CHEMBL4088617,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3cccc4ccccc34)c12,167300.0,3.776504059037605,nM
CHEMBL4069070,COc1ccc(OC)c(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)c1,4300.0,5.366531544420413,nM
CHEMBL4096329,COc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,20800.0,4.681936665037238,nM
CHEMBL4079829,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccc(Cl)cc3)c12,8300.0,5.080921907623926,nM
CHEMBL4087709,COc1cc2cnnc(Nc3ccc(Cl)cc3F)c2cc1OC,200.0,6.698970004336019,nM
CHEMBL4079566,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4cccc5ccccc45)cc23)c(OC)cc1N(C)CCN(C)C,2.7,8.568636235841012,nM
CHEMBL4089863,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4ccc5ccccc5c4)cc23)c(OC)cc1N(C)CCN(C)C,1.1,8.958607314841775,nM
CHEMBL4082000,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(C(F)(F)F)c4)ccc23)c(OC)cc1N(C)CCN(C)C,38.0,7.42021640338319,nM
CHEMBL4060103,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc(F)cc4)ccc23)c(OC)cc1N(C)CCN(C)C,10.0,8.0,nM
CHEMBL4071463,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(F)c4)ccc23)c(OC)cc1N(C)CCN(C)C,5.0,8.301029995663981,nM
CHEMBL4098500,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc(N(C)C)cc4)ccc23)c(OC)cc1N(C)CCN(C)C,72.0,7.142667503568731,nM
CHEMBL4103757,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(N(C)C)c4)ccc23)c(OC)cc1N(C)CCN(C)C,22.0,7.657577319177793,nM
CHEMBL4079501,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccncc4)ccc23)c(OC)cc1N(C)CCN(C)C,5.0,8.301029995663981,nM
CHEMBL4080424,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccnc4)ccc23)c(OC)cc1N(C)CCN(C)C,15.0,7.823908740944319,nM
CHEMBL4098444,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cn(C)c5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C,4.8,8.318758762624412,nM
CHEMBL4088277,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cncc5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C,6.0,8.221848749616356,nM
CHEMBL4060039,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C,4.3,8.366531544420413,nM
CHEMBL4061043,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc5ccccc5c4)ccc23)c(OC)cc1N(C)CCN(C)C,85.0,7.070581074285707,nM
CHEMBL4074766,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)c(OC)cc1N(C)CCN(C)C,462.0,6.335358024443874,nM
CHEMBL4069284,CCC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,9726.0,5.012065734767841,nM
CHEMBL4090330,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,2626.0,5.58070527824654,nM
CHEMBL4097594,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4ccc(F)cc4)cc23)c(OC)cc1N(C)CCN(C)C,2.0,8.698970004336019,nM
CHEMBL4088718,S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,17.2,7.764471553092451,nM
CHEMBL4097369,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccco1,8.4,8.075720713938118,nM
CHEMBL4091921,S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,11.4,7.943095148663527,nM
CHEMBL4072769,Cc1cccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)c1,36.8,7.434152181326482,nM
CHEMBL4080711,Oc1cccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)c1,63.6,7.196542884351587,nM
CHEMBL4076434,S=C(Nc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,15.8,7.801342913045577,nM
CHEMBL4102455,S=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)Nc1ccccc1Cl,15.8,7.801342913045577,nM
CHEMBL4078182,S=C(Nc1cccc(Cl)c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,20.6,7.686132779630847,nM
CHEMBL4097862,S=C(Nc1ccc(Cl)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,19.5,7.709965388637482,nM
CHEMBL4075530,Oc1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,8.9,8.050609993355087,nM
CHEMBL4075103,NS(=O)(=O)c1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,9.5,8.022276394711152,nM
CHEMBL4101774,O=S(=O)(Nc1nccs1)c1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,22.0,7.657577319177793,nM
CHEMBL4066504,Fc1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1Cl,25.3,7.596879478824182,nM
CHEMBL4093114,Fc1c(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cccc1C(F)(F)F,112.4,6.949233688766958,nM
CHEMBL4085352,FC(F)(F)c1cccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,60.7,7.2168113089247425,nM
CHEMBL4088760,S=C(Nc1ccc(Br)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,35.4,7.450996737974212,nM
CHEMBL4067514,S=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)Nc1ccc(Cl)cc1Cl,48.9,7.310691140876379,nM
CHEMBL4072928,S=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,133.1,6.875821944525325,nM
